Data,Time,latitude,longitude,PM1,PM2.5,PM10,SO2,NO2,CO,O3,TEMP.,HUMI.
09-08-2021,19:50:54,25.258868,82.982869,22,25,25,0.05,0.069,0.7,0.073,26.6,85.2
09-08-2021,19:50:57,25.258868,82.982869,22,25,25,0.031,0.062,0.68,0.074,26.6,85.2
09-08-2021,19:51:00,25.258868,82.982856,22,25,25,0.006,0.051,0.61,0.074,26.6,85.1
09-08-2021,19:51:02,25.258868,82.982856,22,24,24,0.003,0.044,0.61,0.073,26.6,85.1
09-08-2021,19:51:05,25.258868,82.982856,23,25,25,0.022,0.056,0.65,0.073,26.6,85
09-08-2021,19:51:08,25.258868,82.982856,20,22,22,0.047,0.068,0.64,0.073,26.6,85
09-08-2021,19:51:12,25.258865,82.982856,22,24,24,0.049,0.066,0.67,0.074,26.6,85
09-08-2021,19:51:15,25.258865,82.982856,22,24,24,0.032,0.061,0.68,0.073,26.7,85
09-08-2021,19:51:18,25.258865,82.982856,22,24,24,0.02,0.056,0.64,0.072,26.7,84.9
09-08-2021,19:51:21,25.258862,82.982844,18,20,20,0.003,0.046,0.64,0.072,26.7,84.8
09-08-2021,19:51:24,25.258862,82.982844,12,13,13,0.003,0.037,0.59,0.072,26.7,84.8
09-08-2021,19:51:28,25.258862,82.982844,12,13,13,0.003,0.035,0.59,0.071,26.7,84.8
09-08-2021,19:51:31,25.258862,82.982844,9,11,11,0.003,0.035,0.57,0.07,26.7,84.7
09-08-2021,19:51:34,25.258858,82.982831,10,12,12,0.003,0.034,0.57,0.07,26.7,84.6
09-08-2021,19:51:37,25.258858,82.982831,13,15,15,0.003,0.035,0.6,0.07,26.7,84.6
09-08-2021,19:51:40,25.258858,82.982831,14,16,16,0.023,0.047,0.65,0.071,26.7,84.6
09-08-2021,19:51:43,25.258855,82.982844,19,20,20,0.063,0.067,0.67,0.071,26.7,84.6
09-08-2021,19:51:46,25.258855,82.982844,19,20,20,0.18,0.07,0.71,0.072,26.7,84.6
09-08-2021,19:51:49,25.258855,82.982844,18,20,20,0.117,0.074,0.7,0.073,26.7,84.6
09-08-2021,19:51:52,25.258855,82.982844,18,20,20,0.052,0.066,0.67,0.073,26.7,84.6
09-08-2021,19:51:55,25.258855,82.982844,9,11,11,0.003,0.05,0.61,0.072,26.7,84.6
09-08-2021,19:51:58,25.258855,82.982844,8,10,10,0.002,0.041,0.6,0.072,26.8,84.5
09-08-2021,19:52:01,25.258855,82.982844,8,10,10,0.002,0.037,0.57,0.071,26.8,84.5
09-08-2021,19:52:04,25.258852,82.982844,8,10,10,0.003,0.035,0.56,0.071,26.8,84.4
09-08-2021,19:52:07,25.258852,82.982844,8,10,10,0.003,0.034,0.58,0.071,26.8,84.4
09-08-2021,19:52:10,25.258852,82.982844,8,10,10,0.002,0.034,0.59,0.071,26.8,84.4
09-08-2021,19:52:12,25.258849,82.982856,8,11,11,0.002,0.034,0.59,0.07,26.8,84.4
09-08-2021,19:52:14,25.258849,82.982856,11,13,13,0.003,0.034,0.61,0.07,26.8,84.4
09-08-2021,19:52:17,25.258849,82.982856,17,19,19,0.012,0.042,0.66,0.07,26.8,84.4
09-08-2021,01:22:20,25.258849,82.982856,17,20,20,0.063,0.062,0.69,0.07,26.8,84.3
09-08-2021,19:52:24,25.258849,82.982856,20,23,23,0.091,0.073,0.69,0.071,26.8,84.3
09-08-2021,19:52:27,25.258849,82.982856,27,30,30,0.075,0.07,0.73,0.071,26.8,84.2
09-08-2021,19:52:30,25.258849,82.982856,27,29,29,0.109,0.076,0.75,0.072,26.8,84.2
09-08-2021,19:52:33,25.258849,82.982869,25,27,27,0.054,0.079,0.69,0.073,26.8,84.2
09-08-2021,19:52:35,25.258849,82.982869,21,27,27,0.165,0.071,0.75,0.074,26.8,84.1
09-08-2021,19:52:38,25.258849,82.982869,22,31,31,1.121,0.108,0.96,0.075,26.8,84.1
09-08-2021,19:52:42,25.258846,82.982869,23,33,33,1.558,0.207,0.95,0.077,26.8,84.1
09-08-2021,19:52:45,25.258846,82.982869,24,35,35,1.133,0.209,0.92,0.078,26.8,84.1
09-08-2021,19:52:48,25.258846,82.982869,17,29,29,0.634,0.139,0.94,0.079,26.9,84.1
09-08-2021,19:52:51,25.258846,82.982869,17,29,29,0.28,0.104,0.83,0.078,26.9,84
09-08-2021,19:52:53,25.258849,82.982869,13,22,22,0.016,0.074,0.66,0.077,26.9,83.9
09-08-2021,19:52:56,25.258849,82.982869,11,17,17,0.003,0.05,0.56,0.075,26.9,83.9
09-08-2021,19:52:59,25.258849,82.982869,9,12,12,0.002,0.041,0.55,0.072,26.9,83.9
09-08-2021,19:53:03,25.258849,82.982882,8,11,11,0.002,0.035,0.53,0.071,26.9,83.9
09-08-2021,19:53:05,25.258849,82.982882,17,20,20,0.039,0.038,0.63,0.07,26.9,83.9
09-08-2021,19:53:08,25.258849,82.982882,19,21,21,0.554,0.073,0.77,0.071,26.9,83.9
09-08-2021,19:53:12,25.258849,82.982882,22,24,24,0.93,0.127,0.77,0.072,26.9,83.9
09-08-2021,19:53:15,25.258849,82.982882,25,27,27,0.669,0.122,0.77,0.074,26.9,83.8
09-08-2021,19:53:18,25.258849,82.982882,25,27,27,0.113,0.084,0.76,0.075,26.9,83.8
09-08-2021,19:53:21,25.258849,82.982882,24,26,26,0.034,0.066,0.76,0.075,26.9,83.8
09-08-2021,19:53:24,25.258846,82.982882,16,17,17,0.003,0.048,0.72,0.074,26.9,83.8
09-08-2021,19:53:27,25.258846,82.982882,13,14,14,0.003,0.04,0.58,0.074,27,83.8
09-08-2021,19:53:30,25.258846,82.982882,11,12,12,0.003,0.04,0.54,0.072,27,83.7
09-08-2021,19:53:33,25.258849,82.982894,8,10,10,0.002,0.035,0.56,0.071,27,83.7
09-08-2021,19:53:36,25.258849,82.982894,10,12,12,0.002,0.033,0.56,0.07,27,83.7
09-08-2021,19:53:38,25.258849,82.982894,15,16,16,0.002,0.034,0.6,0.07,27,83.6
09-08-2021,19:53:41,25.258849,82.982894,19,20,20,0.012,0.045,0.65,0.07,27,83.6
09-08-2021,19:53:44,25.258801,82.982856,20,21,21,0.061,0.061,0.69,0.071,27,83.6
09-08-2021,19:53:47,25.258801,82.982856,26,27,27,0.071,0.07,0.7,0.072,26.9,83.4
09-08-2021,19:53:50,25.258801,82.982856,26,27,27,0.061,0.066,0.72,0.073,26.9,83.5
09-08-2021,19:53:53,25.258769,82.982869,23,24,24,0.042,0.06,0.7,0.074,26.9,83.8
09-08-2021,19:53:56,25.258769,82.982869,19,20,20,0.018,0.051,0.66,0.074,26.9,84
09-08-2021,19:53:59,25.258769,82.982869,9,10,10,0.002,0.041,0.62,0.073,26.9,84.1
09-08-2021,19:54:02,25.258747,82.982869,9,10,10,0.002,0.036,0.6,0.071,26.9,84.1
09-08-2021,19:54:05,25.258747,82.982869,9,10,10,0.002,0.033,0.59,0.069,26.9,84.1
09-08-2021,19:54:08,25.258747,82.982869,14,15,15,0.005,0.033,0.6,0.069,26.9,84.2
09-08-2021,19:54:11,25.258747,82.982869,16,17,17,0.085,0.044,0.69,0.069,26.8,84.3
09-08-2021,19:54:14,25.258789,82.982907,17,19,19,0.187,0.066,0.69,0.07,26.8,84.3
09-08-2021,19:54:17,25.258789,82.982907,17,19,19,0.066,0.063,0.68,0.071,26.7,84.5
09-08-2021,19:54:20,25.258789,82.982907,19,20,20,0.004,0.048,0.67,0.072,26.7,84.8
09-08-2021,19:54:23,25.258779,82.982894,21,23,23,0.003,0.039,0.67,0.072,26.7,84.9
09-08-2021,19:54:26,25.258779,82.982894,15,18,18,0.002,0.04,0.61,0.072,26.8,85.2
09-08-2021,19:54:29,25.258779,82.982894,12,14,14,0.003,0.043,0.58,0.072,26.8,85.2
09-08-2021,19:54:32,25.258779,82.982894,12,13,13,0.003,0.041,0.6,0.072,26.8,85.4
09-08-2021,19:54:35,25.258779,82.982894,14,16,16,0.002,0.04,0.64,0.072,26.8,85.7
09-08-2021,19:54:38,25.258779,82.982894,13,15,15,0.006,0.045,0.66,0.073,26.5,85.5
09-08-2021,19:54:41,25.258779,82.982894,10,12,12,0.014,0.05,0.66,0.073,26.2,85.6
09-08-2021,19:54:44,25.258801,82.982996,10,12,12,0.004,0.048,0.66,0.073,26.1,86
09-08-2021,19:54:47,25.258801,82.982996,10,12,12,0.002,0.04,0.65,0.072,25.8,86.4
09-08-2021,19:54:50,25.258801,82.982996,10,12,12,0.003,0.034,0.64,0.071,25.8,87
09-08-2021,19:54:53,25.258827,82.98306,10,12,12,0.003,0.031,0.61,0.07,25.8,87.4
09-08-2021,19:54:56,25.258827,82.98306,10,12,12,0.003,0.029,0.59,0.069,25.9,87.6
09-08-2021,19:54:59,25.258827,82.98306,10,12,12,0.002,0.029,0.59,0.069,26,87.6
09-08-2021,19:55:02,25.258827,82.98306,10,12,12,0.002,0.029,0.59,0.069,26,87.6
09-08-2021,19:55:05,25.258827,82.98306,9,12,12,0.002,0.03,0.59,0.069,25.9,87.4
09-08-2021,19:55:07,25.258827,82.98306,9,11,11,0.003,0.031,0.61,0.069,25.7,87.4
09-08-2021,19:55:10,25.258827,82.98306,9,12,12,0.002,0.034,0.63,0.07,25.5,88
09-08-2021,19:55:14,25.25883,82.983085,9,11,11,0.003,0.037,0.63,0.07,25.7,88.5
09-08-2021,19:55:17,25.25883,82.983085,9,12,12,0.002,0.036,0.63,0.069,25.8,88.2
09-08-2021,19:55:20,25.25883,82.983085,9,11,11,0.002,0.034,0.63,0.069,25.9,87.8
09-08-2021,19:55:23,25.25883,82.983085,8,9,9,0.003,0.032,0.63,0.069,25.9,85.6
09-08-2021,19:55:25,25.258843,82.983085,7,8,8,0.002,0.029,0.62,0.069,26,85
09-08-2021,19:55:28,25.258843,82.983085,6,8,8,0.003,0.025,0.6,0.068,26,85
09-08-2021,19:55:31,25.258843,82.983085,6,7,7,0.003,0.025,0.61,0.067,26.1,85.2
09-08-2021,19:55:35,25.258843,82.983085,6,7,7,0.003,0.023,0.62,0.066,26.1,85.6
09-08-2021,19:55:38,25.258843,82.983085,6,7,7,0.003,0.024,0.64,0.065,26.2,85.6
09-08-2021,19:55:41,25.258843,82.983085,6,8,8,0.003,0.026,0.66,0.065,26.2,85.5
09-08-2021,19:55:44,25.258846,82.983085,8,9,9,0.003,0.031,0.69,0.065,26.2,85.8
09-08-2021,19:55:47,25.258846,82.983085,8,9,9,0.003,0.036,0.7,0.065,26.3,85.8
09-08-2021,19:55:50,25.258846,82.983085,8,10,10,0.003,0.036,0.72,0.065,26.3,85.8
09-08-2021,19:55:53,25.258846,82.983085,8,10,10,0.003,0.035,0.74,0.066,26.3,85.8
09-08-2021,19:55:56,25.258849,82.983085,8,9,9,0.002,0.033,0.76,0.067,26.3,85.4
09-08-2021,19:55:59,25.258849,82.983085,8,9,9,0.003,0.032,0.78,0.067,26.3,84.5
09-08-2021,19:56:02,25.258849,82.983085,7,8,8,0.003,0.031,0.86,0.067,26.4,83.9
09-08-2021,19:56:05,25.258852,82.983085,6,8,8,0.003,0.03,0.96,0.067,26.4,83.4
09-08-2021,19:56:08,25.258852,82.983085,6,8,8,0.003,0.03,1.1,0.067,26.4,83.3
09-08-2021,19:56:11,25.258852,82.983085,6,8,8,0.003,0.03,1.27,0.067,26.4,83.3
09-08-2021,19:56:14,25.258852,82.983085,6,7,7,0.003,0.035,1.42,0.067,26.4,83.4
09-08-2021,19:56:17,25.258852,82.983085,6,7,7,0.002,0.037,1.59,0.067,26.4,83.4
09-08-2021,19:56:20,25.258852,82.983085,6,7,7,0.002,0.035,1.77,0.067,26.4,83.4
09-08-2021,19:56:23,25.258852,82.983085,6,7,7,0.003,0.033,1.91,0.067,26.5,83.4
09-08-2021,19:56:26,25.258852,82.983085,5,6,6,0.003,0.032,2.07,0.066,26.5,83.4
09-08-2021,19:56:29,25.258852,82.983085,6,6,6,0.003,0.031,2.22,0.066,26.5,83.4
09-08-2021,19:56:32,25.258852,82.983085,4,5,5,0.002,0.03,2.36,0.066,26.5,83.3
09-08-2021,19:56:35,25.258846,82.983098,4,5,5,0.003,0.029,2.54,0.066,26.5,83.5
09-08-2021,19:56:38,25.258846,82.983098,4,5,5,0.003,0.029,2.72,0.066,26.6,83.6
09-08-2021,19:56:41,25.258846,82.983098,4,5,5,0.003,0.029,2.89,0.066,26.6,83.4
09-08-2021,19:56:44,25.258846,82.983098,5,6,6,0.003,0.031,3.11,0.066,26.6,83.1
09-08-2021,19:56:47,25.258852,82.983098,5,6,6,0.003,0.034,3.33,0.066,26.6,83.1
09-08-2021,19:56:50,25.258852,82.983098,4,5,5,0.003,0.034,3.52,0.067,26.6,83.3
09-08-2021,19:56:53,25.258852,82.983098,4,5,5,0.003,0.033,3.76,0.067,26.6,83.3
09-08-2021,19:56:56,25.258865,82.983111,4,4,4,0.002,0.032,3.96,0.067,26.7,82.8
09-08-2021,19:56:59,25.258865,82.983111,4,4,4,0.003,0.029,4.21,0.068,26.7,82.5
09-08-2021,19:57:02,25.258865,82.983111,3,3,3,0.003,0.026,4.47,0.067,26.7,82.4
09-08-2021,19:57:05,25.258862,82.983123,3,3,3,0.003,0.025,4.7,0.067,26.7,81.8
09-08-2021,19:57:08,25.258862,82.983123,3,3,3,0.003,0.025,4.97,0.066,26.7,80.2
09-08-2021,19:57:11,25.258862,82.983123,3,3,3,0.003,0.027,5.28,0.065,26.7,79.6
09-08-2021,19:57:13,25.258862,82.983123,2,2,2,0.003,0.03,5.53,0.064,26.7,78.9
09-08-2021,19:57:16,25.258862,82.983123,2,2,2,0.002,0.031,5.83,0.063,26.7,78.7
09-08-2021,19:57:19,25.258862,82.983123,3,3,3,0.003,0.025,6.14,0.062,26.7,77.7
09-08-2021,19:57:22,25.258862,82.983123,3,3,3,0.002,0.014,6.4,0.059,26.7,77.2
09-08-2021,19:57:25,25.258862,82.983136,3,3,3,0.003,0.008,6.4,0.057,26.7,75.6
09-08-2021,19:57:28,25.258862,82.983136,2,2,2,0.003,0.004,6.72,0.057,26.7,74.7
09-08-2021,19:57:31,25.258862,82.983136,3,3,3,0.003,0.004,7.02,0.054,26.7,74
09-08-2021,19:57:34,25.258862,82.983136,3,3,3,0.002,0.004,7.34,0.051,26.7,72.9
09-08-2021,19:57:37,25.258862,82.983149,3,3,3,0.002,0.004,7.62,0.049,26.7,71.5
09-08-2021,19:57:40,25.258862,82.983149,3,3,3,0.003,0.004,7.96,0.049,26.6,68.9
09-08-2021,19:57:43,25.258862,82.983149,3,3,3,0.002,0.004,8.25,0.049,26.6,67.8
09-08-2021,19:57:46,25.258862,82.983149,3,3,3,0.002,0.005,8.6,0.049,26.7,67.8
09-08-2021,19:57:49,25.258862,82.983149,3,3,3,0.003,0.01,8.94,0.049,26.7,68.3
09-08-2021,19:57:52,25.258862,82.983149,3,3,3,0.003,0.008,9.23,0.05,26.6,67.7
09-08-2021,19:57:55,25.258862,82.983161,3,3,3,0.002,0.004,9.59,0.049,26.6,66.5
09-08-2021,19:57:58,25.258862,82.983161,3,3,3,0.003,0.004,9.88,0.047,26.7,65.8
09-08-2021,19:58:01,25.258862,82.983161,3,3,3,0.003,0.004,10.22,0.046,26.7,65.1
09-08-2021,19:58:04,25.258862,82.983161,3,3,3,0.003,0.004,10.57,0.045,26.7,63.7
09-08-2021,19:58:07,25.258865,82.983161,2,2,2,0.003,0.004,10.92,0.045,26.6,62.7
09-08-2021,19:58:10,25.258865,82.983161,2,2,2,0.003,0.004,11.26,0.045,26.5,61.2
09-08-2021,19:58:13,25.258865,82.983161,2,2,2,0.003,0.004,11.54,0.045,26.4,59.5
09-08-2021,19:58:16,25.258865,82.983161,2,2,2,0.002,0.004,11.88,0.045,26.4,58.6
09-08-2021,19:58:19,25.258865,82.983161,2,2,2,0.002,0.004,12.19,0.044,26.4,58.6
09-08-2021,19:58:22,25.258865,82.983161,2,2,2,0.002,0.004,12.49,0.043,26.3,58.1
09-08-2021,19:58:25,25.258868,82.983174,2,2,2,0.002,0.004,12.74,0.042,26.3,57.4
09-08-2021,19:58:28,25.258868,82.983174,2,2,2,0.003,0.004,13.02,0.041,26.3,57.6
09-08-2021,19:58:31,25.258868,82.983174,2,2,2,0.003,0.004,13.29,0.04,26.2,56.6
09-08-2021,19:58:34,25.258868,82.983174,2,2,2,0.003,0.004,13.52,0.039,26.2,55.4
09-08-2021,19:58:37,25.258868,82.983174,2,2,2,0.003,0.004,13.74,0.039,26.2,55.2
09-08-2021,19:58:40,25.258868,82.983174,2,2,2,0.002,0.004,14.01,0.039,26.2,54.6
09-08-2021,19:58:42,25.258868,82.983174,2,2,2,0.003,0.004,14.24,0.039,26.1,54.6
09-08-2021,19:58:46,25.258871,82.983174,2,2,2,0.003,0.004,14.51,0.039,26.1,54.4
09-08-2021,19:58:49,25.258871,82.983174,1,1,1,0.003,0.004,14.75,0.04,26,53.6
09-08-2021,19:58:52,25.258871,82.983174,1,1,1,0.002,0.004,14.99,0.039,26,52.9
09-08-2021,19:58:55,25.258871,82.983174,1,1,1,0.002,0.004,15.18,0.038,26,53.4
09-08-2021,19:58:57,25.258868,82.983174,1,1,1,0.003,0.004,15.38,0.038,26,52.9
09-08-2021,19:59:00,25.258868,82.983174,2,2,2,0.003,0.004,15.54,0.038,26,52.3
09-08-2021,19:59:03,25.258868,82.983174,1,1,1,0.003,0.004,15.74,0.038,25.9,52.1
09-08-2021,19:59:06,25.258868,82.983174,2,2,2,0.002,0.004,15.94,0.038,25.9,52.3
09-08-2021,19:59:09,25.258868,82.983174,2,2,2,0.003,0.004,16.1,0.038,25.9,51.8
09-08-2021,19:59:12,25.258868,82.983174,2,2,2,0.003,0.004,16.31,0.038,25.8,51
09-08-2021,19:59:15,25.258868,82.983174,3,3,3,0.002,0.004,16.5,0.038,25.8,50.5
09-08-2021,19:59:18,25.258868,82.983174,2,2,2,0.003,0.004,16.68,0.039,25.8,50.3
09-08-2021,19:59:21,25.258868,82.983174,2,2,2,0.002,0.004,16.83,0.039,25.8,50.3
09-08-2021,19:59:24,25.258868,82.983174,2,2,2,0.002,0.004,16.83,0.039,25.7,50.1
09-08-2021,19:59:27,25.258868,82.983174,2,2,2,0.002,0.004,16.99,0.04,25.7,49.7
09-08-2021,19:59:30,25.258868,82.983174,1,1,1,0.003,0.004,17.13,0.04,25.6,49.3
09-08-2021,19:59:33,25.258868,82.983174,1,1,1,0.002,0.004,17.25,0.04,25.6,49.1
09-08-2021,19:59:36,25.258871,82.983174,1,1,1,0.002,0.004,17.41,0.04,25.6,49
09-08-2021,19:59:40,25.258871,82.983174,1,1,1,0.002,0.004,17.56,0.04,25.6,48.6
09-08-2021,19:59:43,25.258871,82.983174,1,1,1,0.002,0.004,17.68,0.039,25.6,48.5
09-08-2021,19:59:46,25.258871,82.983174,1,1,1,0.002,0.004,17.84,0.039,25.5,48.3
09-08-2021,19:59:49,25.258874,82.983174,1,1,1,0.003,0.004,18,0.039,25.4,48.4
09-08-2021,19:59:52,25.258874,82.983174,1,1,1,0.002,0.004,18.12,0.04,25.4,48.4
09-08-2021,19:59:55,25.258874,82.983174,1,1,1,0.003,0.004,18.26,0.041,25.3,48.1
09-08-2021,19:59:58,25.258874,82.983174,1,1,1,0.003,0.004,18.39,0.041,25.3,47.9
09-08-2021,20:00:01,25.258874,82.983174,1,1,1,0.003,0.004,18.49,0.042,25.2,47.8
09-08-2021,20:00:04,25.258874,82.983174,2,2,2,0.003,0.004,18.59,0.042,25.1,47.7
09-08-2021,20:00:07,25.258874,82.983187,2,2,2,0.002,0.004,18.71,0.042,25.1,47.6
09-08-2021,20:00:10,25.258874,82.983187,2,2,2,0.003,0.004,18.81,0.041,25,47.6
09-08-2021,20:00:13,25.258874,82.983187,2,2,2,0.003,0.004,18.92,0.041,25,47.6
09-08-2021,20:00:15,25.258874,82.983187,2,2,2,0.003,0.004,19.03,0.041,25,47.5
09-08-2021,20:00:19,25.258874,82.983187,2,2,2,0.002,0.004,19.16,0.041,25,47.5
09-08-2021,20:00:22,25.258874,82.983187,2,2,2,0.003,0.004,19.26,0.04,25,47.7
09-08-2021,20:00:25,25.258874,82.983187,2,2,2,0.003,0.004,19.36,0.04,25,47.5
09-08-2021,20:00:28,25.258874,82.983187,2,2,2,0.003,0.004,19.43,0.04,25,47.4
09-08-2021,20:00:31,25.258874,82.983187,2,2,2,0.003,0.004,19.5,0.04,25,47.2
09-08-2021,20:00:34,25.258874,82.983187,2,2,2,0.002,0.004,19.56,0.04,25,47.1
09-08-2021,20:00:36,25.258874,82.9832,2,2,2,0.003,0.004,19.64,0.04,25,47.1
09-08-2021,20:00:39,25.258874,82.9832,2,2,2,0.002,0.004,19.73,0.04,25,47.1
09-08-2021,20:00:42,25.258874,82.9832,2,2,2,0.002,0.004,19.81,0.041,25,47.1
09-08-2021,20:00:45,25.258874,82.9832,2,2,2,0.002,0.004,19.89,0.042,25,47
09-08-2021,20:00:48,25.258874,82.9832,2,2,2,0.003,0.004,19.99,0.042,24.9,47
09-08-2021,20:00:51,25.258874,82.9832,3,3,3,0.002,0.004,20.07,0.042,25,47.2
09-08-2021,20:00:54,25.258874,82.9832,3,3,3,0.002,0.004,20.14,0.042,24.9,47.1
09-08-2021,20:00:57,25.258874,82.9832,2,2,2,0.002,0.004,20.22,0.042,24.9,47
09-08-2021,20:01:00,25.258874,82.9832,2,2,2,0.002,0.004,20.27,0.042,24.9,47
09-08-2021,20:01:03,25.258874,82.9832,3,3,3,0.002,0.004,20.29,0.042,24.9,46.9
09-08-2021,20:01:06,25.258874,82.9832,2,2,2,0.003,0.004,20.34,0.042,25,46.8
09-08-2021,20:01:09,25.258874,82.9832,2,2,2,0.002,0.004,20.4,0.042,25,47.1
09-08-2021,20:01:12,25.258874,82.9832,2,2,2,0.003,0.004,20.43,0.042,24.9,47
09-08-2021,20:01:15,25.258874,82.9832,2,2,2,0.003,0.004,20.51,0.042,24.7,46.7
09-08-2021,20:01:18,25.258874,82.9832,2,2,2,0.003,0.004,20.58,0.043,24.7,46.5
09-08-2021,20:01:21,25.258874,82.9832,2,2,2,0.002,0.004,20.63,0.043,24.8,46.6
09-08-2021,20:01:24,25.258874,82.9832,2,2,2,0.002,0.004,20.68,0.043,24.8,46.8
09-08-2021,20:01:26,25.258874,82.983187,2,2,2,0.003,0.004,20.68,0.043,24.9,46.7
09-08-2021,20:01:29,25.258874,82.983187,2,2,2,0.002,0.004,20.73,0.043,24.9,46.5
09-08-2021,20:01:32,25.258874,82.983187,2,2,2,0.003,0.004,20.77,0.043,24.9,46.5
09-08-2021,20:01:35,25.258874,82.983187,1,1,1,0.002,0.004,20.8,0.042,24.8,46.4
09-08-2021,20:01:39,25.258881,82.983174,2,2,2,0.002,0.004,20.85,0.042,24.8,46.4
09-08-2021,20:01:42,25.258881,82.983174,2,2,2,0.002,0.004,20.89,0.042,24.8,46.4
09-08-2021,20:01:45,25.258881,82.983174,2,2,2,0.003,0.004,20.94,0.042,24.8,46.4
09-08-2021,20:01:48,25.258884,82.983174,2,2,2,0.003,0.004,20.99,0.042,24.8,46.3
09-08-2021,20:01:51,25.258884,82.983174,2,2,2,0.003,0.004,21.05,0.043,24.8,46.3
09-08-2021,20:01:54,25.258884,82.983174,2,2,2,0.003,0.004,21.08,0.043,24.7,46.1
09-08-2021,20:01:57,25.258884,82.983174,2,2,2,0.003,0.004,21.13,0.044,24.7,46.1
09-08-2021,20:02:00,25.258887,82.983174,1,1,1,0.003,0.004,21.17,0.044,24.6,46.2
09-08-2021,20:02:03,25.258887,82.983174,2,2,2,0.002,0.004,21.2,0.045,24.6,46.2
09-08-2021,20:02:06,25.258887,82.983174,2,2,2,0.002,0.004,21.22,0.045,24.5,46.2
09-08-2021,20:02:09,25.258887,82.983174,2,2,2,0.003,0.004,21.26,0.045,24.5,46.4
09-08-2021,20:02:12,25.258887,82.983174,2,2,2,0.003,0.004,21.3,0.046,24.4,46.5
09-08-2021,20:02:15,25.258887,82.983174,1,2,2,0.003,0.004,21.33,0.046,24.4,46.7
09-08-2021,20:02:17,25.25889,82.983174,1,2,2,0.002,0.004,21.39,0.046,24.4,46.6
09-08-2021,20:02:20,25.25889,82.983174,2,2,2,0.002,0.004,21.44,0.046,24.4,46.6
09-08-2021,20:02:23,25.25889,82.983174,2,2,2,0.002,0.004,21.47,0.046,24.4,46.6
09-08-2021,20:02:26,25.25889,82.983174,1,1,1,0.002,0.004,21.51,0.045,24.4,46.6
09-08-2021,20:02:29,25.258887,82.983174,1,1,1,0.003,0.004,21.54,0.045,24.4,46.5
09-08-2021,20:02:32,25.258887,82.983174,1,1,1,0.003,0.004,21.57,0.045,24.4,46.6
09-08-2021,20:02:35,25.258887,82.983174,1,1,1,0.003,0.004,21.6,0.045,24.4,46.7
09-08-2021,20:02:38,25.25889,82.983174,2,2,2,0.003,0.004,21.63,0.045,24.4,46.5
09-08-2021,20:02:41,25.25889,82.983174,1,1,1,0.002,0.004,21.66,0.045,24.3,46.2
09-08-2021,20:02:44,25.25889,82.983174,1,1,1,0.003,0.004,21.68,0.046,24.3,46
09-08-2021,20:02:47,25.258887,82.983161,2,2,2,0.003,0.004,21.73,0.046,24.3,46.2
09-08-2021,20:02:50,25.258887,82.983161,2,2,2,0.002,0.004,21.76,0.046,24.2,46.3
09-08-2021,20:02:53,25.258887,82.983161,1,1,1,0.002,0.004,21.79,0.046,24.2,46.4
09-08-2021,20:02:56,25.258887,82.983161,1,1,1,0.002,0.004,21.82,0.046,24.1,46.4
09-08-2021,20:02:59,25.25889,82.983161,1,1,1,0.003,0.004,21.85,0.046,24.1,46.3
09-08-2021,20:03:02,25.25889,82.983161,2,2,2,0.002,0.004,21.86,0.045,24.2,46.3
09-08-2021,20:03:05,25.25889,82.983161,1,1,1,0.003,0.004,21.87,0.045,24.2,46.4
09-08-2021,20:03:08,25.25889,82.983161,1,1,1,0.002,0.004,21.9,0.045,24.2,46.5
09-08-2021,20:03:11,25.25889,82.983161,1,1,1,0.003,0.004,21.92,0.045,24.1,46.4
09-08-2021,20:03:14,25.25889,82.983161,1,1,1,0.002,0.004,21.95,0.045,24.1,46.3
09-08-2021,20:03:17,25.25889,82.983161,1,1,1,0.003,0.004,21.98,0.045,24,46.4
09-08-2021,20:03:19,25.258893,82.983161,1,1,1,0.003,0.004,22.02,0.045,23.9,46.5
09-08-2021,20:03:22,25.258893,82.983161,1,1,1,0.002,0.004,22.04,0.045,23.9,46.5
09-08-2021,20:03:25,25.258893,82.983161,1,1,1,0.002,0.004,22.05,0.046,23.9,46.5
09-08-2021,20:03:29,25.2589,82.983174,2,2,2,0.003,0.004,22.07,0.046,23.8,46.4
09-08-2021,20:03:33,25.2589,82.983174,2,2,2,0.003,0.004,22.07,0.047,23.7,46.4
09-08-2021,20:03:36,25.2589,82.983174,2,2,2,0.004,0.004,22.07,0.047,23.7,46.5
09-08-2021,20:03:39,25.258906,82.983174,2,2,2,0.003,0.004,22.07,0.047,23.7,46.6
09-08-2021,20:03:42,25.258906,82.983174,2,2,2,0.002,0.004,22.09,0.047,23.7,46.6
09-08-2021,20:03:45,25.258906,82.983174,2,2,2,0.002,0.004,22.11,0.047,23.7,46.6
09-08-2021,20:03:48,25.258906,82.983174,2,2,2,0.002,0.004,22.13,0.047,23.6,46.6
09-08-2021,20:03:50,25.258906,82.983174,2,2,2,0.002,0.004,22.15,0.047,23.6,46.7
09-08-2021,20:03:53,25.258906,82.983174,2,2,2,0.003,0.004,22.17,0.047,23.6,46.9
09-08-2021,20:03:56,25.258906,82.983174,3,3,3,0.002,0.004,22.18,0.047,23.7,47.4
09-08-2021,20:03:59,25.258903,82.983161,2,2,2,0.002,0.004,22.17,0.047,23.6,47.6
09-08-2021,20:04:02,25.258903,82.983161,3,3,3,0.003,0.004,22.16,0.047,23.6,48.3
